"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.00955223880597015","0.09552238805970148","13.821535469376029","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.009852042198181152","0.09573042224295697","14.153315956338933","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.010149782664740262","0.09593476670298409","14.492666883385189","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.010445474297253054","0.09613544848427844","14.839689975478208","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.010739131187325094","0.09633249463133549","15.194482286472851","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.011030767426561953","0.09652593218865084","15.55713564068967","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.011320397106569204","0.09671578820072001","15.9277360430491","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.011608034318952416","0.09690208971203855","16.30636305157132","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.011893693155317162","0.09708486376710199","16.693089123910745","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.012177387707269012","0.09726413741040585","17.087978932429067","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.012459132066413539","0.0974399376864457","17.491088636722093","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.012738940324356306","0.09761229163971706","17.902465132602973","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.013016826572702894","0.09778122631471549","18.322145268273797","1","0.0","0.0","0.0"
"CURVE 6","0.08855730126522138","25.838307585738086","21.55117082563984","0.013292804903058864","0.09794676875593653","18.750155018332393","1","0.0","0.0","0.0"
